pitch,start,end,velocity,instrument
72,194.230575,194.35076718749997,123,0
69,194.230575,194.35877999999997,123,0
57,194.230575,194.35877999999997,122,0
45,194.230575,194.35877999999997,123,0
65,194.230575,194.36679281249997,122,0
65,194.230575,194.33474156249997,121,48
69,194.230575,194.34275437499997,120,48
57,194.230575,194.35877999999997,119,48
72,194.230575,194.36679281249997,117,48
84,194.230575,194.43890812499998,113,52
72,194.230575,194.44692093749998,113,52
72,194.230575,194.35877999999997,124,55
48,194.230575,194.30269031249998,122,47
36,194.230575,194.30269031249998,122,47
33,194.60717718749999,194.71935656249997,125,33
65,194.61518999999998,194.70333093749997,123,0
72,194.61518999999998,194.7834590625,123,0
69,194.61518999999998,194.79948468749998,123,0
57,194.61518999999998,194.85557437499997,123,0
45,194.61518999999998,194.90365124999997,123,0
57,194.61518999999998,194.70333093749997,119,48
72,194.61518999999998,194.759420625,119,48
69,194.61518999999998,194.7674334375,119,48
84,194.61518999999998,194.68730531249997,113,52
72,194.61518999999998,194.70333093749997,113,52
72,194.61518999999998,194.68730531249997,123,55
33,194.79948468749998,194.951728125,123,33
65,194.80749749999998,195.15204843749999,122,0
65,194.80749749999998,194.9276896875,118,48
57,194.80749749999998,194.9597409375,119,48
84,194.80749749999998,194.90365124999997,113,52
72,194.80749749999998,194.91967687499996,113,52
72,194.80749749999998,194.89563843749997,121,55
31,194.99179218749998,195.304291875,125,33
71,194.99980499999998,195.144035625,123,0
55,194.99980499999998,195.15204843749999,120,0
43,194.99980499999998,195.15204843749999,123,0
67,194.99980499999998,195.16006124999998,122,0
65,194.99980499999998,195.111984375,116,48
67,194.99980499999998,195.1199971875,118,48
71,194.99980499999998,195.12801,119,48
55,194.99980499999998,195.15204843749999,121,48
83,194.99980499999998,195.18409968749998,113,52
71,194.99980499999998,195.20012531249998,113,52
71,194.99980499999998,195.111984375,123,55
48,194.99980499999998,195.07192031249997,122,47
36,194.99980499999998,195.07192031249997,122,47
31,195.37640718749998,195.46454812499996,123,33
67,195.38441999999998,195.46454812499996,123,0
43,195.38441999999998,195.4725609375,123,0
65,195.38441999999998,195.48057375,123,0
71,195.38441999999998,195.4885865625,118,0
55,195.38441999999998,195.496599375,123,0
65,195.38441999999998,195.48057375,117,48
67,195.38441999999998,195.496599375,119,48
71,195.38441999999998,195.5046121875,121,48
55,195.38441999999998,195.51262499999999,117,48
83,195.38441999999998,195.46454812499996,113,52
71,195.38441999999998,195.46454812499996,113,52
71,195.38441999999998,195.45653531249997,123,55
48,195.38441999999998,195.44852249999997,121,47
36,195.38441999999998,195.46454812499996,122,47
31,195.56871468749998,195.76903499999997,123,33
65,195.57672749999998,195.656855625,121,0
67,195.57672749999998,195.67288125,122,0
71,195.57672749999998,195.71294531249998,115,0
43,195.57672749999998,195.76102218749998,113,0
55,195.57672749999998,195.76903499999997,123,0
67,195.57672749999998,195.70493249999998,115,48
65,195.57672749999998,195.70493249999998,115,48
71,195.57672749999998,195.76102218749998,116,48
55,195.57672749999998,195.80108624999997,115,48
83,195.57672749999998,195.6808940625,113,52
71,195.57672749999998,195.70493249999998,113,52
71,195.57672749999998,195.6648684375,124,55
36,195.76102218749998,196.0494834375,125,33
60,195.76903499999997,195.8732015625,122,0
67,195.76903499999997,195.92929124999998,123,0
72,195.76903499999997,195.96935531249997,122,0
48,195.76903499999997,196.05749624999999,122,0
48,195.76903499999997,195.95332968749997,119,48
60,195.76903499999997,195.96134249999997,121,48
64,195.76903499999997,195.96935531249997,119,48
67,195.76903499999997,195.97736812499997,121,48
72,195.76903499999997,196.00140656249997,119,48
84,195.76903499999997,195.91326562499998,113,52
72,195.76903499999997,195.96134249999997,113,52
72,195.76903499999997,195.8732015625,123,55
48,195.76903499999997,195.8411503125,122,47
36,195.76903499999997,195.86518875,122,47
72,196.15364999999997,196.233778125,123,0
72,196.34595749999997,196.50621374999997,121,0
74,196.53826499999997,196.68249562499997,119,0
70,196.53826499999997,196.92287999999996,122,0
77,196.73057249999997,196.91486718749996,117,0
72,196.92287999999996,197.1151875,121,0
69,196.92287999999996,197.24339249999997,123,0
77,197.1151875,197.3155078125,121,0
71,197.307495,197.483776875,118,0
68,197.307495,197.69210999999999,118,0
77,197.4998025,197.70813562499998,118,0
67,197.69210999999999,197.868391875,122,0
70,197.69210999999999,197.90845593749998,123,0
77,197.88441749999998,197.95653281249997,120,0
37,198.06871218749998,198.18890437499996,118,33
65,198.07672499999998,198.13281468749997,120,0
68,198.07672499999998,198.14884031249997,122,0
73,198.07672499999998,198.16486593749997,120,0
61,198.07672499999998,198.2129428125,123,0
49,198.07672499999998,198.10076343749998,113,48
61,198.07672499999998,198.12480187499997,113,48
56,198.07672499999998,198.12480187499997,113,48
37,198.26101968749998,198.42928874999998,106,33
65,198.26903249999998,198.32512218749997,120,0
68,198.26903249999998,198.34114781249997,122,0
73,198.26903249999998,198.35717343749997,120,0
61,198.26903249999998,198.4052503125,123,0
56,198.26903249999998,198.32512218749997,115,48
49,198.26903249999998,198.33313499999997,113,48
36,198.45332718749998,198.59755781249999,121,33
64,198.46133999999998,198.52544249999997,119,0
72,198.46133999999998,198.53345531249997,112,0
67,198.46133999999998,198.53345531249997,119,0
60,198.46133999999998,198.54146812499997,123,0
36,198.46133999999998,198.50941687499997,114,48
48,198.46133999999998,198.51742968749997,118,48
43,198.46133999999998,198.51742968749997,116,48
35,198.83794218749998,198.9340959375,116,33
63,198.84595499999998,198.90204468749997,117,0
59,198.84595499999998,198.91807031249996,117,0
71,198.84595499999998,198.926083125,112,0
66,198.84595499999998,198.94210875,117,0
35,198.84595499999998,198.87800624999997,103,48
47,198.84595499999998,198.88601906249997,112,48
42,198.84595499999998,198.89403187499997,113,48
35,199.03024968749997,199.19851874999998,111,33
63,199.03826249999997,199.13441625,95,0
71,199.03826249999997,199.14242906249999,102,0
66,199.03826249999997,199.14242906249999,109,0
59,199.03826249999997,199.23056999999997,117,0
47,199.03826249999997,199.07832656249997,100,48
35,199.03826249999997,199.07832656249997,108,48
42,199.03826249999997,199.08633937499997,112,48
36,199.22255718749997,199.41486468749997,118,33
64,199.23056999999997,199.310698125,118,0
67,199.23056999999997,199.3187109375,113,0
72,199.23056999999997,199.32672374999999,116,0
60,199.23056999999997,199.35076218749998,122,0
43,199.23056999999997,199.3026853125,112,48
48,199.23056999999997,199.310698125,113,48
36,199.23056999999997,199.310698125,118,48
37,199.60717218749997,199.6792875,118,33
65,199.61518499999997,199.68730031249999,115,0
68,199.61518499999997,199.69531312499998,120,0
61,199.61518499999997,199.71133874999998,119,0
73,199.61518499999997,199.71935156249998,118,0
44,199.61518499999997,199.663261875,117,48
49,199.61518499999997,199.6792875,112,48
37,199.61518499999997,199.6792875,115,48
37,199.79947968749997,199.91967187499998,118,33
65,199.80749249999997,199.8475565625,107,0
73,199.80749249999997,199.87960781249998,120,0
68,199.80749249999997,199.88762062499998,120,0
61,199.80749249999997,199.94371031249997,117,0
49,199.80749249999997,199.87159499999999,104,48
44,199.80749249999997,199.87159499999999,112,48
37,199.80749249999997,199.87159499999999,115,48
36,199.99178718749997,200.11197937499998,117,33
67,199.99979999999996,200.05588968749998,117,0
64,199.99979999999996,200.06390249999998,121,0
72,199.99979999999996,200.07191531249998,117,0
60,199.99979999999996,200.07191531249998,118,0
43,199.99979999999996,200.05588968749998,112,48
48,199.99979999999996,200.06390249999998,111,48
36,199.99979999999996,200.07191531249998,111,48
36,200.18409468749996,200.3764021875,114,33
72,200.1921075,200.26422281249998,105,0
67,200.1921075,200.27223562499998,108,0
60,200.1921075,200.35236374999997,112,0
48,200.1921075,200.26422281249998,100,48
36,200.1921075,200.28024843749998,104,48
35,200.3764021875,200.71294031249997,120,33
66,200.384415,200.46454312499998,113,0
63,200.384415,200.560696875,123,0
71,200.384415,200.5847353125,119,0
59,200.384415,200.72095312499997,120,0
42,200.384415,200.44851749999998,114,48
47,200.384415,200.47255593749998,115,48
35,200.384415,200.54467124999996,115,48
36,200.7610171875,200.9212734375,125,33
67,200.76903,200.84915812499997,123,0
64,200.76903,200.84915812499997,123,0
60,200.76903,200.86518374999997,123,0
72,200.76903,200.88922218749997,123,0
48,200.76903,200.96133749999998,123,0
60,200.76903,200.87319656249997,116,48
48,200.76903,200.88120937499997,116,48
64,200.76903,200.89723499999997,116,48
67,200.76903,200.90524781249997,116,48
72,200.76903,200.96133749999998,116,48
72,200.76903,201.03345281249997,124,55
60,200.76903,201.03345281249997,122,55
48,200.76903,200.84114531249998,121,47
36,200.76903,200.84114531249998,122,47
29,201.14563218749998,201.31390125,125,33
69,201.15364499999998,201.24178593749997,123,0
53,201.15364499999998,201.24979874999997,123,0
77,201.15364499999998,201.26582437499997,123,0
72,201.15364499999998,201.26582437499997,123,0
65,201.15364499999998,201.27383718749996,123,0
41,201.15364499999998,201.2898628125,123,0
60,201.15364499999998,201.24979874999997,116,48
65,201.15364499999998,201.27383718749996,116,48
41,201.15364499999998,201.27383718749996,116,48
72,201.15364499999998,201.28185,116,48
69,201.15364499999998,201.28185,116,48
77,201.15364499999998,201.34595249999998,116,48
48,201.15364499999998,201.22576031249997,121,47
36,201.15364499999998,201.22576031249997,123,47
77,201.16165781249998,201.41005499999997,122,55
65,201.16165781249998,201.44210624999997,124,55
36,201.53024718749998,201.73056749999998,125,33
64,201.53825999999998,201.59434968749997,123,0
67,201.53825999999998,201.61037531249997,123,0
48,201.53825999999998,201.62640093749997,123,0
72,201.53825999999998,201.650439375,123,0
36,201.53825999999998,201.6744778125,123,0
60,201.53825999999998,201.61838812499997,119,48
64,201.53825999999998,201.650439375,118,48
67,201.53825999999998,201.666465,120,48
48,201.53825999999998,201.68249062499999,117,48
48,201.53825999999998,201.61037531249997,121,47
36,201.53825999999998,201.61037531249997,122,47
60,201.55428562499998,201.79466999999997,120,55
72,201.57031124999997,201.77864437499997,121,55
41,201.91486218749998,202.42768218749998,125,33
29,201.91486218749998,202.46774624999998,125,33
77,201.92287499999998,202.33954124999997,123,0
72,201.92287499999998,202.34755406249997,123,0
69,201.92287499999998,202.36357968749996,123,0
65,201.92287499999998,202.3715925,123,0
29,201.92287499999998,202.46774624999998,123,0
41,201.92287499999998,202.49178468749997,123,0
65,201.92287499999998,202.28345156249998,119,48
77,201.92287499999998,202.30748999999997,122,48
72,201.92287499999998,202.31550281249997,119,48
69,201.92287499999998,202.31550281249997,121,48
41,201.92287499999998,202.31550281249997,114,48
48,201.92287499999998,202.00300312499996,122,47
36,201.92287499999998,202.00300312499996,122,47
65,201.95492624999997,202.47575906249998,124,55
77,201.95492624999997,202.49979749999997,123,55
64,202.49979749999997,202.5558871875,117,0
60,202.49979749999997,202.5558871875,117,0
67,202.49979749999997,202.5719128125,117,0
67,202.49979749999997,202.579925625,121,62
60,202.49979749999997,202.579925625,121,62
64,202.49979749999997,202.5879384375,119,62
48,202.49979749999997,202.5558871875,111,47
36,202.49979749999997,202.5719128125,114,47
60,202.69210499999997,202.73216906249996,118,0
67,202.69210499999997,202.85236124999997,118,0
64,202.69210499999997,202.88441249999997,118,0
64,202.69210499999997,202.7642203125,119,62
60,202.69210499999997,202.7642203125,120,62
67,202.69210499999997,202.78024593749998,120,62
48,202.69210499999997,202.7481946875,112,47
36,202.69210499999997,202.7481946875,116,47
60,202.88441249999997,202.95652781249998,116,0
65,202.88441249999997,203.07671999999997,116,0
69,202.88441249999997,203.1167840625,116,0
65,202.88441249999997,202.9405021875,118,62
69,202.88441249999997,202.948515,119,62
60,202.88441249999997,202.948515,119,62
48,202.88441249999997,202.9405021875,118,47
36,202.88441249999997,202.95652781249998,122,47
70,203.07671999999997,203.13280968749999,117,0
60,203.07671999999997,203.24498906249997,117,0
67,203.07671999999997,203.26902749999996,117,0
67,203.07671999999997,203.13280968749999,119,62
60,203.07671999999997,203.14082249999998,117,62
70,203.07671999999997,203.17287374999998,120,62
48,203.07671999999997,203.14883531249998,117,47
36,203.07671999999997,203.14883531249998,120,47
65,203.26902749999996,203.461335,118,0
69,203.26902749999996,203.52543749999998,118,0
69,203.26902749999996,203.34114281249998,119,62
65,203.26902749999996,203.34114281249998,120,62
60,203.26902749999996,203.34915562499998,119,62
48,203.26902749999996,203.34114281249998,119,47
36,203.26902749999996,203.34114281249998,122,47
67,203.461335,203.49338625,123,0
64,203.461335,203.6536425,123,0
67,203.461335,203.56550156249997,122,62
64,203.461335,203.56550156249997,121,62
60,203.461335,203.57351437499997,121,62
48,203.461335,203.53345031249998,121,47
36,203.461335,203.54146312499998,120,47
41,203.6456296875,203.74979624999997,125,33
29,203.6456296875,203.74979624999997,125,33
65,203.6536425,203.71774499999998,123,0
69,203.6536425,203.73377062499998,123,0
77,203.6536425,203.74979624999997,123,0
72,203.6536425,203.74979624999997,123,0
53,203.6536425,203.77383468749997,123,0
41,203.6536425,203.78184749999997,123,0
41,203.6536425,203.74178343749998,123,48
65,203.6536425,203.75780906249997,119,48
29,203.6536425,203.76582187499997,118,48
77,203.6536425,203.78184749999997,118,48
72,203.6536425,203.78184749999997,119,48
77,203.67768093749999,203.78184749999997,120,55
65,203.67768093749999,203.78986031249997,123,55
41,203.8379371875,203.93409093749997,125,33
29,203.8379371875,203.94210374999997,124,33
65,203.84595,203.91806531249998,123,0
69,203.84595,203.92607812499998,123,0
77,203.84595,203.93409093749997,123,0
72,203.84595,203.94210374999997,123,0
41,203.84595,203.95812937499997,120,0
53,203.84595,203.96614218749997,123,0
65,203.84595,203.95812937499997,119,48
77,203.84595,203.96614218749997,117,48
41,203.84595,203.97415499999997,116,48
29,203.84595,203.97415499999997,116,48
72,203.84595,203.98216781249997,119,48
77,203.86998843749998,203.98216781249997,120,55
65,203.87800124999998,203.98216781249997,121,55
41,204.0302446875,204.49498781249997,125,33
29,204.0302446875,204.62319281249998,125,33
77,204.0382575,204.31870593749997,123,0
72,204.0382575,204.32671874999997,123,0
69,204.0382575,204.35075718749997,123,0
65,204.0382575,204.35075718749997,123,0
53,204.0382575,204.35075718749997,123,0
41,204.0382575,204.40684687499999,123,0
77,204.0382575,204.45492374999998,119,48
72,204.0382575,204.47094937499998,116,48
65,204.0382575,204.47094937499998,123,48
41,204.0382575,204.58312875,122,48
29,204.0382575,204.58312875,113,48
77,204.07030874999998,204.51101343749997,123,55
65,204.09434718749998,204.51101343749997,123,55
36,204.60716718749998,204.79947468749998,125,33
60,204.61517999999998,204.69530812499997,123,0
64,204.61517999999998,204.71133374999997,123,0
67,204.61517999999998,204.72735937499996,123,0
48,204.61517999999998,204.743385,123,0
72,204.61517999999998,204.759410625,123,0
36,204.61517999999998,204.77543624999998,123,0
60,204.61517999999998,204.68729531249997,119,48
72,204.61517999999998,204.76742343749999,120,48
36,204.61517999999998,204.81550031249998,120,48
60,204.61517999999998,204.88761562499997,121,55
48,204.61517999999998,204.68729531249997,121,47
36,204.61517999999998,204.68729531249997,123,47
72,204.63921843749998,204.85556437499997,123,55
29,204.99178218749998,205.18408968749998,125,33
41,204.99178218749998,205.23216656249997,125,33
41,204.99979499999998,205.06389749999997,123,0
29,204.99979499999998,205.09594875,123,0
65,204.99979499999998,205.1039615625,123,0
77,204.99979499999998,205.111974375,123,0
72,204.99979499999998,205.111974375,123,0
69,204.99979499999998,205.128,123,0
65,204.99979499999998,205.1199871875,120,48
77,204.99979499999998,205.13601281249998,122,48
72,204.99979499999998,205.14402562499998,118,48
69,204.99979499999998,205.14402562499998,120,48
41,204.99979499999998,205.16806406249998,120,48
29,204.99979499999998,205.16806406249998,119,48
48,204.99979499999998,205.07191031249997,122,47
36,204.99979499999998,205.07191031249997,122,47
77,205.03985906249997,205.24017937499997,123,55
65,205.03985906249997,205.27223062499996,124,55
36,205.37639718749998,205.55267906249998,125,33
64,205.38440999999997,205.44049968749997,123,0
60,205.38440999999997,205.44049968749997,123,0
67,205.38440999999997,205.45652531249996,123,0
48,205.38440999999997,205.4725509375,123,0
36,205.38440999999997,205.4885765625,123,0
72,205.38440999999997,205.50460218749998,123,0
60,205.38440999999997,205.4725509375,121,48
64,205.38440999999997,205.4885765625,119,48
67,205.38440999999997,205.49658937499999,122,48
72,205.38440999999997,205.52062781249998,121,48
36,205.38440999999997,205.59274312499997,118,48
36,205.38440999999997,205.45652531249996,122,47
48,205.38440999999997,205.464538125,121,47
72,205.40043562499997,205.61678156249997,124,55
60,205.40043562499997,205.6488328125,122,55
41,205.76101218749997,206.28985781249997,125,33
29,205.76101218749997,206.29787062499997,125,33
77,205.76902499999997,206.12158874999997,123,0
72,205.76902499999997,206.14562718749997,123,0
69,205.76902499999997,206.16966562499996,123,0
65,205.76902499999997,206.17767843749996,123,0
41,205.76902499999997,206.24979374999998,123,0
29,205.76902499999997,206.25780656249998,123,0
72,205.76902499999997,206.27383218749998,122,48
65,205.76902499999997,206.27383218749998,119,48
77,205.76902499999997,206.28184499999998,123,48
69,205.76902499999997,206.28184499999998,121,48
41,205.76902499999997,206.29787062499997,123,48
29,205.76902499999997,206.29787062499997,117,48
48,205.76902499999997,205.8411403125,120,47
36,205.76902499999997,205.85716593749999,121,47
77,205.79306343749997,206.24178093749998,123,55
65,205.79306343749997,206.25780656249998,123,55
60,206.34594749999997,206.42607562499998,113,0
64,206.34594749999997,206.43408843749998,113,0
67,206.34594749999997,206.46613968749998,113,0
60,206.34594749999997,206.43408843749998,116,62
67,206.34594749999997,206.44210124999998,117,62
64,206.34594749999997,206.44210124999998,115,62
36,206.34594749999997,206.40203718749999,111,47
48,206.34594749999997,206.41806281249998,105,47
64,206.53825499999996,206.65844718749997,113,0
67,206.53825499999996,206.70652406249997,113,0
64,206.53825499999996,206.62639593749998,113,62
60,206.53825499999996,206.64242156249998,115,62
67,206.53825499999996,206.68248562499997,116,62
48,206.53825499999996,206.60235749999998,110,47
36,206.53825499999996,206.61037031249998,113,47
65,206.7305625,206.86678031249997,113,0
69,206.7305625,206.88280593749997,113,0
65,206.7305625,206.81069062499998,117,62
60,206.7305625,206.81870343749998,119,62
69,206.7305625,206.85075468749997,117,62
48,206.7305625,206.80267781249998,120,47
36,206.7305625,206.81069062499998,122,47
60,206.92287,206.97094687499998,113,0
70,206.92287,207.01101093749998,113,0
67,206.92287,207.03504937499997,113,0
60,206.92287,207.02703656249997,114,62
67,206.92287,207.05107499999997,119,62
70,206.92287,207.06710062499997,119,62
48,206.92287,206.97895968749998,120,47
36,206.92287,206.99498531249998,122,47
65,207.1151775,207.291459375,113,0
69,207.1151775,207.36357468749998,113,0
65,207.1151775,207.20331843749997,117,62
60,207.1151775,207.21133124999997,119,62
69,207.1151775,207.22735687499997,119,62
48,207.1151775,207.18729281249998,118,47
36,207.1151775,207.20331843749997,120,47
67,207.30748499999999,207.36357468749998,113,0
64,207.30748499999999,207.49979249999998,113,0
60,207.30748499999999,207.41966437499997,119,62
64,207.30748499999999,207.42767718749997,119,62
67,207.30748499999999,207.45171562499996,119,62
48,207.30748499999999,207.39562593749997,122,47
36,207.30748499999999,207.39562593749997,120,47
41,207.49177968749999,207.58793343749997,125,33
29,207.49177968749999,207.58793343749997,123,33
65,207.49979249999998,207.55588218749998,123,0
69,207.49979249999998,207.56389499999997,123,0
72,207.49979249999998,207.57992062499997,123,0
41,207.49979249999998,207.60395906249997,123,0
77,207.49979249999998,207.61197187499997,123,0
29,207.49979249999998,207.63601031249996,123,0
77,207.49979249999998,207.62799749999996,111,48
72,207.49979249999998,207.62799749999996,118,48
65,207.49979249999998,207.62799749999996,119,48
65,207.50780531249998,207.61998468749997,124,55
77,207.53184374999998,207.60395906249997,123,55
41,207.68408718749998,207.78024093749997,125,33
29,207.68408718749998,207.78024093749997,124,33
77,207.69209999999998,207.76421531249997,123,0
72,207.69209999999998,207.76421531249997,123,0
69,207.69209999999998,207.76421531249997,123,0
65,207.69209999999998,207.77222812499997,123,0
29,207.69209999999998,207.85235624999999,123,0
41,207.69209999999998,207.86838187499998,123,0
65,207.69209999999998,207.8283178125,117,48
77,207.69209999999998,207.8443434375,117,48
72,207.69209999999998,207.85235624999999,117,48
77,207.72415124999998,207.80427937499996,123,55
65,207.72415124999998,207.820305,123,55
29,207.87639468749998,208.14081749999997,125,33
41,207.87639468749998,208.16485593749996,125,33
60,207.88440749999998,207.96453562499997,112,0
64,207.88440749999998,207.97254843749997,112,0
67,207.88440749999998,208.0045996875,112,0
77,207.88440749999998,207.98056124999997,117,48
72,207.88440749999998,208.07671499999998,117,48
65,207.88440749999998,208.07671499999998,117,48
67,207.88440749999998,207.96453562499997,118,62
60,207.88440749999998,207.98056124999997,119,62
64,207.88440749999998,207.98857406249996,117,62
77,207.90844593749998,208.26100968749998,124,55
65,207.90844593749998,208.26100968749998,122,55
64,208.07671499999998,208.1969071875,112,0
67,208.07671499999998,208.24498406249998,112,0
77,208.07671499999998,208.99818843749998,98,48
64,208.07671499999998,208.15684312499997,115,62
60,208.07671499999998,208.16485593749996,116,62
67,208.07671499999998,208.1969071875,119,62
36,208.07671499999998,208.14081749999997,119,47
48,208.07671499999998,208.15684312499997,114,47
65,208.26902249999998,208.40524031249998,112,0
69,208.26902249999998,208.42126593749998,112,0
65,208.26902249999998,208.34113781249997,118,62
60,208.26902249999998,208.35716343749996,121,62
69,208.26902249999998,208.3731890625,120,62
48,208.26902249999998,208.32511218749997,116,47
36,208.26902249999998,208.32511218749997,121,47
60,208.46132999999998,208.50940687499997,112,0
70,208.46132999999998,208.5494709375,112,0
67,208.46132999999998,208.573509375,112,0
60,208.46132999999998,208.54145812499996,121,62
67,208.46132999999998,208.58152218749998,120,62
70,208.46132999999998,208.60556062499998,119,62
36,208.46132999999998,208.52543249999997,122,47
48,208.46132999999998,208.53344531249996,118,47
65,208.65363749999997,208.82991937499997,112,0
69,208.65363749999997,208.90203468749996,112,0
65,208.65363749999997,208.7417784375,120,62
60,208.65363749999997,208.75780406249999,117,62
69,208.65363749999997,208.77382968749998,119,62
48,208.65363749999997,208.7257528125,120,47
36,208.65363749999997,208.7417784375,119,47
67,208.84594499999997,208.90203468749996,112,0
64,208.84594499999997,209.03825249999997,112,0
67,208.84594499999997,208.97414999999998,121,62
64,208.84594499999997,208.97414999999998,120,62
60,208.84594499999997,208.97414999999998,121,62
48,208.84594499999997,208.9180603125,122,47
36,208.84594499999997,208.9340859375,121,47
29,209.03023968749997,209.13440624999998,125,33
41,209.03023968749997,209.14241906249998,125,33
65,209.03825249999997,209.102355,123,0
69,209.03825249999997,209.12639343749998,123,0
77,209.03825249999997,209.13440624999998,123,0
41,209.03825249999997,209.15043187499998,123,0
29,209.03825249999997,209.15844468749998,123,0
65,209.03825249999997,209.15043187499998,119,48
77,209.03825249999997,209.16645749999998,114,48
72,209.03825249999997,209.16645749999998,119,48
65,209.06229093749997,209.15844468749998,124,55
77,209.07831656249996,209.15844468749998,123,55
41,209.22254718749997,209.31870093749998,125,33
29,209.22254718749997,209.32671374999998,125,33
65,209.23055999999997,209.31068812499998,123,0
69,209.23055999999997,209.33472656249998,123,0
77,209.23055999999997,209.34273937499998,123,0
41,209.23055999999997,209.36677781249998,123,0
29,209.23055999999997,209.36677781249998,123,0
77,209.23055999999997,209.41485468749997,117,48
72,209.23055999999997,209.42286749999997,118,48
65,209.23055999999997,209.42286749999997,118,48
65,209.2706240625,209.35876499999998,124,55
77,209.278636875,209.35876499999998,124,55
41,209.41485468749997,209.72735437499998,125,33
29,209.41485468749997,209.74337999999997,125,33
60,209.42286749999997,209.50299562499998,112,0
64,209.42286749999997,209.51100843749998,112,0
67,209.42286749999997,209.54305968749998,112,0
77,209.42286749999997,209.51902124999998,117,48
72,209.42286749999997,209.61517499999997,117,48
65,209.42286749999997,209.61517499999997,117,48
67,209.42286749999997,209.51100843749998,121,62
64,209.42286749999997,209.51100843749998,121,62
60,209.42286749999997,209.51902124999998,120,62
77,209.4629315625,209.60716218749997,124,55
65,209.4629315625,209.60716218749997,123,55
64,209.61517499999997,209.73536718749997,112,0
67,209.61517499999997,209.78344406249997,112,0
77,209.61517499999997,210.57671249999999,94,48
64,209.61517499999997,209.69530312499998,119,62
60,209.61517499999997,209.71934156249998,117,62
67,209.61517499999997,209.74337999999997,120,62
36,209.61517499999997,209.67126468749998,116,47
48,209.61517499999997,209.68729031249998,118,47
65,209.80748249999996,209.94370031249997,112,0
69,209.80748249999996,209.95972593749997,112,0
65,209.80748249999996,209.88761062499998,120,62
60,209.80748249999996,209.89562343749998,119,62
69,209.80748249999996,209.91966187499997,120,62
48,209.80748249999996,209.86357218749998,119,47
36,209.80748249999996,209.86357218749998,121,47
60,209.99979,210.04786687499998,112,0
70,209.99979,210.08793093749998,112,0
67,209.99979,210.11196937499997,112,0
60,209.99979,210.09594374999998,120,62
67,209.99979,210.11998218749997,120,62
70,209.99979,210.14402062499997,119,62
48,209.99979,210.05587968749998,118,47
36,209.99979,210.07190531249998,122,47
65,210.1920975,210.368379375,112,0
69,210.1920975,210.44049468749998,112,0
65,210.1920975,210.26421281249998,120,62
60,210.1920975,210.28825124999997,121,62
69,210.1920975,210.30427687499997,120,62
48,210.1920975,210.25619999999998,120,47
36,210.1920975,210.28023843749997,119,47
67,210.384405,210.44049468749998,112,0
64,210.384405,210.57671249999999,112,0
64,210.384405,210.51260999999997,119,62
67,210.384405,210.52062281249997,121,62
60,210.384405,210.52062281249997,122,62
36,210.384405,210.45652031249998,120,47
48,210.384405,210.47254593749997,122,47
65,210.57671249999999,210.76901999999998,123,0
65,210.60075093749998,210.68889187499997,124,55
77,210.60075093749998,210.69690468749997,123,55
77,210.76901999999998,210.89722499999996,123,0
77,210.76901999999998,210.88921218749996,116,48
77,210.79305843749998,210.88119937499997,122,55
65,210.80107124999998,210.88119937499997,124,55
77,210.96132749999998,211.4741475,121,0
77,210.96132749999998,211.73857031249997,116,48
65,210.98536593749998,211.12959656249998,124,55
77,210.98536593749998,211.14562218749998,124,55
75,211.15363499999998,213.25299187499996,122,0
75,211.15363499999998,212.98856906249998,116,48
84,211.34594249999998,212.91645375,121,60
72,211.34594249999998,213.22094062499997,123,0
72,211.34594249999998,212.53183874999996,107,48
72,211.34594249999998,212.91645375,119,62
72,211.34594249999998,212.91645375,119,69
80,211.73055749999997,212.94049218749998,120,60
68,211.73055749999997,213.19690218749997,123,0
68,211.73055749999997,212.98055624999998,118,48
68,211.73055749999997,212.94049218749998,119,62
68,211.73055749999997,212.94049218749998,119,69
77,212.11517249999997,212.98055624999998,120,60
65,212.11517249999997,213.18087656249998,123,0
65,212.11517249999997,213.00459468749997,118,48
65,212.11517249999997,212.98055624999998,119,62
65,212.11517249999997,212.98055624999998,119,69
75,212.49978749999997,213.02062031249997,121,60
63,212.49978749999997,213.24497906249997,123,0
63,212.49978749999997,212.52382593749996,117,48
63,212.49978749999997,213.02062031249997,119,62
63,212.49978749999997,213.02062031249997,119,69
43,213.26100468749996,213.56549156249997,125,33
60,213.2690175,213.53344031249998,122,60
60,213.2690175,213.44529937499996,123,0
72,213.2690175,213.461325,123,0
48,213.2690175,213.461325,123,0
84,213.2690175,213.4693378125,123,0
60,213.2690175,213.42927374999996,116,48
72,213.2690175,213.4533121875,116,48
67,213.2690175,213.461325,116,48
48,213.2690175,213.53344031249998,120,62
48,213.2690175,213.53344031249998,120,69
60,213.2690175,213.50940187499998,123,55
36,213.2690175,213.34914562499998,108,47
59,213.6536325,213.89401687499998,122,60
71,213.6536325,213.76581187499997,123,0
59,213.6536325,213.8219015625,123,0
83,213.6536325,213.84593999999998,123,0
47,213.6536325,213.84593999999998,123,0
59,213.6536325,213.79786312499996,114,48
74,213.6536325,213.84593999999998,114,48
71,213.6536325,213.84593999999998,114,48
65,213.6536325,213.84593999999998,114,48
47,213.6536325,213.89401687499998,121,62
47,213.6536325,213.89401687499998,120,69
59,213.6536325,213.89401687499998,121,55
36,213.6536325,213.75779906249997,105,47
41,213.66164531249999,213.97414499999996,125,33
